144145835;3675;;;;
230236543;3665;;;;
230283718;3655;;;;
226172538;3643;;;;
214970706;3638;;;;
123469065;3635;;;;
199123523;3625;;;;
167301563;3625;;;;
214529377;3615;;;;
11532660;3615;;;;
214965321;3605;;;;
216571944;3575;;;;
159170791;3575;;;;
209245625;3565;;;;
224526532;3555;;;;
220918167;3545;;;;
208945910;3545;;;;
201303666;3545;;;;
194483381;3545;;;;
216229211;3525;;;;
71646056;3525;;;;
216341815;3505;;;;
212266227;3505;;;;
165682647;3505;;;;
144296084;3505;;;;
213230183;3495;;;;
161403084;3495;;;;
53800219;3495;;;;
202445755;3465;;;;
219516094;3462;;;;
222186449;3455;;;;
217299780;3455;;;;
226234014;3445;;;;
176667188;3445;;;;
174370592;3445;;;;
219690892;3435;;;;
175942116;3435;;;;
198333763;3425;;;;
158596672;3425;;;;
160392522;3415;;;;
42304750;3415;;;;
225978875;3405;;;;
151064709;3405;;;;
224313366;3395;;;;
205507680;3385;;;;
170017401;3385;;;;
164139790;3385;;;;
164065883;3385;;;;
219370280;3375;;;;
175847815;3375;;;;
154164731;3365;;;;
223266783;3345;;;;
141631875;3345;;;;
91718427;3345;;;;
77007541;3335;;;;
207758163;3325;;;;
13543488;3325;;;;
194940003;3315;;;;
224319291;3305;;;;
217270757;3305;;;;
198001874;3305;;;;
214745941;3295;;;;
230798170;3285;;;;
176666441;3285;;;;
113085700;3285;;;;
150532001;3275;;;;
200569908;3265;;;;
200328544;3265;;;;
173935208;3265;;;;
208191313;3255;;;;
158597298;3255;;;;
112089976;3255;;;;
161094905;3245;;;;
152300863;3245;;;;
231040721;3235;;;;
224651028;3235;;;;
214951048;3225;;;;
53335748;3225;;;;
36015192;3225;;;;
1381088976;3215;;;;
222835473;3215;;;;
221241514;3205;;;;
216972287;3205;;;;
154529928;3205;;;;
208183087;3195;;;;
160932457;3195;;;;
227738236;3185;;;;
200157424;3185;;;;
210037297;3184;;;;
221230366;3175;;;;
199753025;3175;;;;
217792195;3165;;;;
154227000;3165;;;;
198917348;3155;;;;
221492848;3145;;;;
50135343;3135;;;;
225463425;3125;;;;
224969769;3125;;;;
216861053;3125;;;;
231258548;3122;;;;
169130325;3115;;;;
159296079;3115;;;;
143815997;3105;;;;
176283040;3095;;;;
165019918;3085;;;;
154661526;3085;;;;
150684079;3085;;;;
53535916;3084;;;;
154147238;3075;;;;
198917163;3065;;;;
167081235;3065;;;;
166506348;3065;;;;
137658564;3065;;;;
190200705;3055;;;;
178591737;3055;;;;
174998780;3055;;;;
217509211;3045;;;;
224117976;3035;;;;
220084307;3035;;;;
223381012;3025;;;;
169070336;3025;;;;
162179400;3025;;;;
160968243;3025;;;;
224892338;3015;;;;
222028505;3015;;;;
167503996;3015;;;;
164391050;3005;;;;
40066202;2995;;;;
198372707;2985;;;;
190709810;2985;;;;
20989642;2975;;;;
163253959;2965;;;;
103547959;2965;;;;
222507618;2955;;;;
184605788;2955;;;;
29934835;2955;;;;
153168171;2945;;;;
218362068;2925;;;;
193468464;2925;;;;
169855392;2925;;;;
230117949;2905;;;;
212237368;2905;;;;
149775468;2905;;;;
119977927;2905;;;;
223955416;2895;;;;
177172815;2895;;;;
177960036;2885;;;;
204584002;2875;;;;
178318784;2875;;;;
220221780;2865;;;;
188414087;2865;;;;
183818713;2865;;;;
35135771;2865;;;;
14551024;2865;;;;
219180906;2855;;;;
156411599;2855;;;;
227580042;2845;;;;
223250747;2845;;;;
149764091;2845;;;;
148826127;2845;;;;
152393769;2843;;;;
224001729;2835;;;;
215766286;2835;;;;
211436382;2835;;;;
159931968;2835;;;;
155777535;2835;;;;
152824907;2835;;;;
93062753;2835;;;;
222146141;2834;;;;
231837119;2825;;;;
229307867;2825;;;;
213820909;2825;;;;
193320733;2825;;;;
177117500;2825;;;;
165658817;2825;;;;
94684524;2825;;;;
196657434;2815;;;;
178301299;2815;;;;
169807768;2815;;;;
218832337;2805;;;;
215654758;2805;;;;
219577083;2795;;;;
212643375;2795;;;;
138220220;2795;;;;
225485740;2785;;;;
143420246;2785;;;;
112936400;2785;;;;
42730274;2785;;;;
222983560;2775;;;;
214801674;2775;;;;
204559647;2775;;;;
157437856;2775;;;;
159783385;2765;;;;
98841440;2765;;;;
224432009;2755;;;;
221301500;2755;;;;
30926516;2755;;;;
227962332;2745;;;;
223243320;2745;;;;
222280319;2745;;;;
200289097;2745;;;;
168905360;2745;;;;
122044530;2745;;;;
202186224;2743;;;;
224282637;2735;;;;
178109375;2735;;;;
159295168;2735;;;;
141670738;2735;;;;
134621467;2735;;;;
230419638;2725;;;;
218169566;2725;;;;
175727952;2725;;;;
191539456;2715;;;;
163842490;2715;;;;
139343985;2715;;;;
198408525;2705;;;;
196109388;2705;;;;
209655723;2695;;;;
185692007;2695;;;;
165789290;2695;;;;
144888411;2695;;;;
228583602;2685;;;;
225959028;2685;;;;
224851119;2685;;;;
218918905;2685;;;;
214307332;2685;;;;
171386304;2685;;;;
51524888;2685;;;;
32833777;2685;;;;
225794424;2675;;;;
223855895;2675;;;;
36992366;2675;;;;
196593303;2665;;;;
227626662;2655;;;;
200132853;2655;;;;
171122533;2655;;;;
166839068;2655;;;;
204533905;2645;;;;
164616642;2645;;;;
158329496;2645;;;;
140082550;2645;;;;
30517617;2645;;;;
12688262;2645;;;;
219708453;2635;;;;
218396100;2635;;;;
198717537;2635;;;;
163945572;2635;;;;
230114284;2632;;;;
206855669;2625;;;;
48470818;2625;;;;
222301057;2605;;;;
215914473;2605;;;;
203069203;2605;;;;
197123897;2605;;;;
179412281;2605;;;;
46444519;2605;;;;
232277438;2595;;;;
229885001;2595;;;;
219665559;2595;;;;
219461941;2595;;;;
209248151;2595;;;;
180945782;2595;;;;
159357133;2595;;;;
140400949;2595;;;;
94720554;2595;;;;
221794802;2585;;;;
221109020;2585;;;;
209482479;2585;;;;
208962862;2585;;;;
91504074;2585;;;;
204488351;2575;;;;
164385966;2575;;;;
223747559;2565;;;;
220449781;2565;;;;
216307633;2565;;;;
198087131;2565;;;;
192228982;2565;;;;
180547019;2565;;;;
217964554;2559;;;;
222779031;2555;;;;
207561600;2555;;;;
119773035;2555;;;;
97282347;2545;;;;
189643762;2535;;;;
182627524;2535;;;;
181262468;2535;;;;
209807307;2525;;;;
194014893;2525;;;;
228814383;2515;;;;
212441177;2515;;;;
203684701;2515;;;;
197410618;2515;;;;
203939155;2505;;;;
165095113;2505;;;;
163819139;2505;;;;
224478460;2495;;;;
169197038;2495;;;;
88559784;2495;;;;
227686899;2485;;;;
214120615;2485;;;;
208175817;2485;;;;
172564423;2485;;;;
30157098;2485;;;;
227555532;2475;;;;
169899640;2475;;;;
169899367;2475;;;;
219590586;2468;;;;
227787917;2455;;;;
172938075;2455;;;;
218996514;2445;;;;
215440193;2445;;;;
200345385;2445;;;;
224248737;2435;;;;
220294013;2435;;;;
194158906;2435;;;;
161484450;2435;;;;
216444870;2425;;;;
215408776;2425;;;;
212691128;2425;;;;
199226199;2425;;;;
227905071;2415;;;;
222192203;2415;;;;
218058867;2415;;;;
198641682;2415;;;;
163333477;2415;;;;
162347999;2415;;;;
71698305;2415;;;;
222701012;2405;;;;
222465337;2405;;;;
154498544;2405;;;;
227445547;2395;;;;
165213523;2395;;;;
225088796;2385;;;;
222419949;2385;;;;
219021989;2385;;;;
205911234;2385;;;;
150376075;2385;;;;
224139990;2375;;;;
220050960;2375;;;;
190719363;2375;;;;
173290165;2375;;;;
161973525;2375;;;;
213229270;2365;;;;
137976181;2365;;;;
12205496;2365;;;;
219343583;2355;;;;
216018804;2355;;;;
211218283;2355;;;;
206646271;2355;;;;
180977762;2355;;;;
155796017;2355;;;;
219915143;2345;;;;
208455222;2345;;;;
85697332;2345;;;;
208065133;2325;;;;
198661150;2325;;;;
223219912;2315;;;;
215842460;2315;;;;
210200655;2315;;;;
174298073;2315;;;;
159702259;2315;;;;
19139904;2315;;;;
189071474;2305;;;;
174370598;2305;;;;
154040142;2305;;;;
104333549;2305;;;;
211444957;2295;;;;
196451252;2295;;;;
230809620;2285;;;;
219483721;2285;;;;
218883138;2285;;;;
212556088;2285;;;;
204077199;2285;;;;
198335702;2285;;;;
175748704;2285;;;;
165779192;2285;;;;
146057431;2285;;;;
18362860;2278;;;;
226931439;2275;;;;
226584564;2275;;;;
218361307;2275;;;;
215414432;2275;;;;
221327190;2272;;;;
223147283;2265;;;;
200902719;2265;;;;
192750224;2265;;;;
162456605;2265;;;;
151239240;2265;;;;
113162598;2265;;;;
228550732;2255;;;;
225486764;2255;;;;
210085033;2255;;;;
164889969;2255;;;;
154231457;2255;;;;
227903796;2245;;;;
221849570;2245;;;;
210701186;2245;;;;
163063180;2245;;;;
151532533;2235;;;;
230526594;2225;;;;
164305147;2225;;;;
154868150;2225;;;;
103346759;2225;;;;
91569575;2225;;;;
230035456;2215;;;;
195378329;2215;;;;
186768587;2215;;;;
225088307;2205;;;;
217914083;2205;;;;
217333328;2205;;;;
207639270;2205;;;;
203244845;2205;;;;
159320056;2205;;;;
212610923;2195;;;;
187915969;2195;;;;
175573791;2195;;;;
151202561;2195;;;;
140373806;2195;;;;
227521315;2185;;;;
221074060;2175;;;;
179766330;2175;;;;
219434979;2165;;;;
165875715;2165;;;;
12518118;2165;;;;
218164913;2155;;;;
210612381;2155;;;;
208926036;2155;;;;
31214292;2155;;;;
222921228;2145;;;;
222553677;2145;;;;
200096330;2145;;;;
165767037;2145;;;;
227717057;2135;;;;
224718088;2135;;;;
218656656;2135;;;;
138250633;2135;;;;
119185536;2135;;;;
223908023;2125;;;;
211695539;2125;;;;
208956101;2125;;;;
198109666;2125;;;;
161972960;2125;;;;
148276664;2125;;;;
199464714;2115;;;;
189619993;2115;;;;
179684158;2115;;;;
224175006;2105;;;;
222949142;2105;;;;
215849457;2105;;;;
203875904;2105;;;;
139466423;2105;;;;
11059768;2105;;;;
214363937;2095;;;;
192694630;2095;;;;
172763498;2095;;;;
104443563;2095;;;;
39576041;2095;;;;
27979080;2095;;;;
231448325;2085;;;;
212759469;2085;;;;
211737357;2085;;;;
208456502;2085;;;;
175533617;2075;;;;
112098661;2075;;;;
226120896;2065;;;;
211382537;2065;;;;
198175409;2065;;;;
187613005;2065;;;;
176153596;2065;;;;
156443079;2065;;;;
221540807;2055;;;;
221499249;2055;;;;
206347367;2055;;;;
163587039;2055;;;;
158273405;2055;;;;
156427288;2055;;;;
146056357;2055;;;;
231278159;2045;;;;
224924215;2045;;;;
222313433;2045;;;;
220769788;2045;;;;
205614147;2045;;;;
162854694;2045;;;;
227020205;2035;;;;
219273480;2035;;;;
196483026;2035;;;;
160304706;2035;;;;
1187632120;2025;;;;
215282449;2025;;;;
188433387;2025;;;;
177520847;2025;;;;
133698524;2025;;;;
18650;2025;;;;
226207799;2015;;;;
224652693;2015;;;;
221877805;2015;;;;
220534510;2015;;;;
212237624;2015;;;;
211495515;2015;;;;
197582999;2015;;;;
191445979;2015;;;;
176414999;2015;;;;
152690308;2015;;;;
78608930;2015;;;;
222318360;2005;;;;
219151776;2005;;;;
205813152;2005;;;;
186986456;2005;;;;
186907448;2005;;;;
227696739;1995;;;;
222916261;1995;;;;
219167639;1995;;;;
209260949;1995;;;;
158612039;1995;;;;
145051292;1995;;;;
47761919;1995;;;;
218043657;1985;;;;
211141015;1985;;;;
204520327;1985;;;;
164469559;1985;;;;
157889603;1985;;;;
108797669;1985;;;;
226099218;1975;;;;
204692811;1975;;;;
201196455;1975;;;;
179794390;1975;;;;
166514523;1975;;;;
81257172;1975;;;;
230034305;1965;;;;
229225043;1965;;;;
228490869;1965;;;;
156339716;1965;;;;
222924537;1955;;;;
218733334;1955;;;;
206151731;1955;;;;
198229662;1955;;;;
189140710;1955;;;;
174500662;1955;;;;
159228106;1955;;;;
156948793;1955;;;;
226302091;1945;;;;
217504962;1945;;;;
203566187;1945;;;;
203247889;1945;;;;
165192205;1945;;;;
161453078;1945;;;;
159021904;1945;;;;
154353967;1945;;;;
116457513;1942;;;;
225480449;1935;;;;
209759800;1935;;;;
150094295;1935;;;;
79452565;1935;;;;
62605130;1935;;;;
223433827;1925;;;;
218562221;1925;;;;
196752020;1925;;;;
26727470;1925;;;;
222327454;1915;;;;
217376569;1915;;;;
199353335;1915;;;;
174340301;1915;;;;
167283319;1915;;;;
111925032;1915;;;;
30520816;1915;;;;
211999758;1905;;;;
211844529;1905;;;;
204806542;1905;;;;
185243854;1905;;;;
181195340;1905;;;;
166552023;1905;;;;
221704108;1895;;;;
218058869;1895;;;;
190239687;1895;;;;
140193333;1895;;;;
138251688;1895;;;;
36295076;1895;;;;
19459952;1895;;;;
19252625;1895;;;;
221981802;1885;;;;
216262163;1885;;;;
212893963;1885;;;;
211869985;1885;;;;
207526360;1885;;;;
191886801;1885;;;;
172352142;1885;;;;
89261100038;1875;;;;
232886328;1875;;;;
215918632;1875;;;;
215718254;1875;;;;
145320001;1875;;;;
142947768;1875;;;;
64854866;1875;50;;;
227523141;1865;;;;
222160661;1865;;;;
220225004;1865;;;;
220024251;1865;;;;
217442510;1865;;;;
216624855;1865;;;;
212095631;1865;;;;
182625309;1865;;;;
168993169;1865;;;;
62966033;1865;;;;
232347710;1855;;;;
229545498;1855;;;;
209662976;1855;;;;
162842160;1855;;;;
5101766615;1845;;;;
230572885;1845;;;;
205104145;1845;;;;
203974067;1845;;;;
185391112;1845;;;;
183605794;1845;;;;
165795938;1845;;;;
161560998;1845;;;;
44189735;1845;;;;
223082251;1835;;;;
222508015;1835;;;;
215228756;1835;;;;
164916103;1835;;;;
163786571;1835;;;;
225853935;1825;;;;
220699935;1825;;;;
217927621;1825;;;;
208279972;1825;;;;
207451804;1825;;;;
175680215;1825;;;;
171256607;1825;;;;
140373460;1825;;;;
6264352;1825;;;;
221809224;1824;;;;
222801668;1815;;;;
222589086;1815;;;;
219969593;1815;;;;
218164093;1815;;;;
216760974;1815;;;;
212866860;1815;;;;
226281207;1805;;;;
208285885;1805;;;;
167894731;1805;;;;
166680635;1805;;;;
2;1805;;;;
223352429;1796;;;;
227672397;1795;;;;
222874581;1795;;;;
222179877;1795;;;;
214314660;1795;;;;
176369513;1795;;;;
167081234;1795;;;;
166302834;1795;;;;
159086707;1795;;;;
142412199;1795;;;;
114321010;1795;;;;
113277737;1795;;;;
75263411;1794;;;;
220699385;1785;;;;
219463286;1785;;;;
219233677;1785;;;;
214686020;1785;;;;
205477690;1785;;;;
204339374;1785;;;;
150810299;1785;;;;
146361993;1785;;;;
144626993;1785;;;;
65061067;1785;;;;
226676719;1778;;;;
230627838;1775;;;;
228201794;1775;;;;
223886806;1775;;;;
221602290;1775;;;;
215143513;1775;;;;
213777399;1775;;;;
200338297;1775;;;;
165113968;1775;;;;
81431210;1775;;;;
22254378;1775;;;;
159779295;1772;;;;
226516929;1765;;;;
219472212;1765;;;;
218919441;1765;;;;
217410787;1765;;;;
211440135;1765;;;;
197076215;1765;;;;
163537870;1765;;;;
16504750;1765;;;;
162050674;1759;;;;
219351432;1755;;;;
182680133;1755;;;;
175148136;1755;;;;
166155666;1755;;;;
127887114;1755;;;;
223354717;1745;;;;
212328580;1745;;;;
204481862;1745;;;;
163458265;1745;;;;
150952938;1745;;;;
142224372;1745;;;;
218695563;1735;;;;
214682685;1735;;;;
212886567;1735;;;;
201497524;1735;;;;
51605105;1735;;;;
37034157;1735;;;;
211266497;1725;;;;
189333728;1725;;;;
162532024;1725;;;;
154557853;1725;;;;
217183245;1715;;;;
215155887;1715;;;;
213621232;1715;;;;
175030256;1715;;;;
163234641;1715;;;;
163119642;1715;;;;
155366018;1715;;;;
89107173;1715;;;;
218727979;1705;;;;
211191481;1705;;;;
208875236;1705;;;;
194291058;1705;;;;
177993593;1705;;;;
196822787;1695;;;;
178006272;1695;;;;
59296790;1695;;;;
16020241;1695;;;;
331940489;1685;;;;
229065352;1685;;;;
226936244;1685;;;;
222420019;1685;;;;
221229447;1685;;;;
217467341;1685;;;;
210117028;1685;;;;
209580796;1685;;;;
171014366;1685;;;;
161190820;1685;;;;
228373498;1675;;;;
226464610;1675;;;;
226303851;1675;;;;
214191275;1675;;;;
211839438;1675;;;;
207574019;1675;;;;
200723397;1675;;;;
196137147;1675;;;;
119291139;1675;;;;
115642882;1675;;;;
63066218;1675;;;;
2107;1675;;;;
222204024;1665;;;;
218252781;1665;;;;
210752365;1665;;;;
177334271;1665;;;;
165074700;1665;;;;
162585563;1665;;;;
158053121;1665;;;;
88145733;1665;;;;
228761150;1655;;;;
228367996;1655;;;;
224836462;1655;;;;
211913091;1655;;;;
191186361;1655;;;;
172635270;1655;;;;
164969810;1655;;;;
161295060;1655;;;;
156097516;1655;;;;
153546679;1655;;;;
228767310;1645;;;;
227160529;1645;;;;
226076476;1645;;;;
222805123;1645;;;;
221040830;1645;;;;
219351847;1645;;;;
217260807;1645;;;;
214701149;1645;;;;
186835886;1645;;;;
173424361;1645;;;;
158131467;1645;;;;
187842592;1636;;;;
227849387;1635;;;;
226410391;1635;;;;
224054605;1635;;;;
221847025;1635;;;;
219956698;1635;;;;
219571609;1635;;;;
217969595;1635;;;;
189183613;1635;;;;
182604237;1635;;;;
162596881;1635;;;;
161172259;1635;;;;
152242887;1635;;;;
86560916;1635;;;;
198917353;1626;;;;
225919493;1625;;;;
225209072;1625;;;;
224001730;1625;;;;
182782995;1625;;;;
212904558;1615;;;;
211986694;1615;;;;
168472438;1615;;;;
164559185;1615;;;;
144059441;1615;;;;
102387963;1615;;;;
90140844;1615;;;;
76559764;1615;;;;
31443702;1615;;;;
12592059;1615;;;;
224879637;1612;;;;
19000148250;1605;;;;
222815224;1605;;;;
221859156;1605;;;;
207249843;1605;;;;
207018254;1605;;;;
165958630;1602;;;;
225281672;1595;;;;
221366522;1595;;;;
219902943;1595;;;;
219462684;1595;;;;
212189435;1595;;;;
190984838;1595;;;;
188564026;1595;;;;
188071134;1595;;;;
185600857;1595;;;;
182588497;1595;;;;
116396616;1595;;;;
20905612;1595;;;;
225549313;1585;;;;
224277028;1585;;;;
222800070;1585;;;;
219454800;1585;;;;
219068439;1585;;;;
211650371;1585;;;;
197403959;1585;;;;
165928836;1585;;;;
159560555;1585;;;;
158528142;1585;;;;
156644508;1585;;;;
155699517;1585;;;;
153745992;1585;;;;
35780974;1585;;;;
196522232;1576;50;;;
227512635;1575;;;;
226838037;1575;;;;
219762423;1575;;;;
209872335;1575;;;;
203934980;1575;;;;
191351933;1575;;;;
189974227;1575;;;;
151752171;1575;;;;
149900470;1575;;;;
149323090;1575;;;;
51488154;1575;;;;
200153141;1571;;;;
220999519;1565;;;;
214928548;1565;;;;
211299576;1565;;;;
210071522;1565;;;;
207689135;1565;;;;
74145993;1565;;;;
39129481;1565;;;;
227971580;1563;;;;
1562201608;1555;;;;
223364020;1555;;;;
223208135;1555;;;;
223203571;1555;;;;
222346822;1555;;;;
206429474;1555;;;;
193739058;1555;;;;
170649943;1555;;;;
162725751;1555;;;;
30864411;1555;;;;
1559029380;1545;;;;
227569656;1545;;;;
227443729;1545;;;;
214998047;1545;;;;
206870265;1545;;;;
183321047;1545;;;;
181904662;1545;;;;
168745323;1545;;;;
168713893;1545;;;;
61641360;1545;;;;
213626790;1539;;;;
213442708;1537;;;;
225442115;1535;;;;
212285827;1535;;;;
182130838;1535;;;;
174679108;1535;;;;
167805708;1535;;;;
167708956;1535;;;;
165694312;1535;;;;
153586605;1535;;;;
21154521;1535;;;;
18326678;1535;;;;
19000147750;1525;;;;
228268097;1525;;;;
226356896;1525;;;;
217726753;1525;;;;
215292141;1525;;;;
215228755;1525;;;;
177952633;1525;;;;
163822545;1525;;;;
9866831;1525;;;;
148825454;1522;;;;
212459063;1515;;;;
212183634;1515;;;;
211329784;1515;;;;
174339798;1515;;;;
148165645;1515;;;;
142687217;1515;;;;
37371743;1515;;;;
231991711;1505;;;;
228378457;1505;;;;
204576438;1505;;;;
199705870;1505;;;;
187845683;1505;;;;
181643223;1505;;;;
164279687;1505;;;;
152244150;1505;;;;
76235827;1505;;;;
229901005;1495;;;;
227163531;1495;;;;
225019796;1495;;;;
224701533;1495;;;;
224286488;1495;;;;
215699195;1495;;;;
213026250;1495;;;;
212064410;1495;;;;
198617642;1495;;;;
168229412;1495;;;;
163807758;1495;;;;
162115092;1495;;;;
143100129;1495;;;;
18813315;1495;;;;
228497753;1485;;;;
225145606;1485;;;;
203575437;1485;;;;
183886885;1485;;;;
162348473;1485;;;;
157976696;1485;;;;
138383893;1485;;;;
129605168;1485;;;;
227502599;1475;;;;
226262287;1475;;;;
214102647;1475;;;;
208771810;1475;;;;
208413110;1475;;;;
195275250;1475;;;;
188194786;1475;;;;
185489560;1475;;;;
170149650;1475;;;;
150933477;1475;;;;
150669762;1475;;;;
3;1475;;;;
225432453;1465;;;;
223654913;1465;;;;
215382611;1465;;;;
213121806;1465;;;;
192899726;1465;;;;
187914651;1465;;;;
164583878;1465;;;;
